feature,mean_importance
return_sd1,-0.0006292364950007845
return_skew1,-0.00024078539166935142
return_correlation_ts1_lag_0,-0.00013876470435552067
sqreturn_correlation_ts1_lag_0,-0.00013876470435551514
sqreturn_correlation_ts2_lag_2,-0.00012071441198537314
return_correlation_ts2_lag_2,-0.00012071441198536758
price2_granger_cause_price1,-8.908932757636378e-05
sqreturn_correlation_ts1_lag_2,-4.62379341055752e-06
return_correlation_ts1_lag_2,-4.623793410551968e-06
return_autocorrelation_1_lag1,5.115719192794188e-06
return_autocorrelation_1_lag2,1.9003576469056593e-05
sqreturn_correlation_ts2_lag_1,3.1718460206797695e-05
return_correlation_ts2_lag_1,3.1718460206797695e-05
return_mean2,5.61606123102798e-05
return_correlation_ts1_lag_3,0.00019532166936839235
sqreturn_correlation_ts1_lag_3,0.0001953216693683979
return_mean1,0.00019774703170690743
return_autocorrelation_1_lag3,0.00021001513615343526
return_correlation_ts1_lag_1,0.00025882202238149967
sqreturn_correlation_ts1_lag_1,0.0002588220223815052
return_correlation_ts2_lag_3,0.0002647941269276588
sqreturn_correlation_ts2_lag_3,0.0002647941269276588
return_autocorrelation_2_lag1,0.0002895680528963385
return_autocorrelation_2_lag2,0.00031638841052743504
return_autocorrelation_2_lag3,0.0004852492010975817
sqreturn_autocorrelation_ts2_lag3,0.001969516929323717
price1_granger_cause_price2,0.0023608599801076434
sqreturn_autocorrelation_ts1_lag3,0.0029669695736333213
sqreturn_autocorrelation_ts2_lag1,0.0031934777114558167
sqreturn_autocorrelation_ts1_lag1,0.003776120522343601
sqreturn_autocorrelation_ts2_lag2,0.004065906780325534
sqreturn_autocorrelation_ts1_lag2,0.0054539851028386046
return_sd2,0.01194409195854268
return_skew2,0.0168673764195581
return_kurtosis1,0.5696177049642244
return_kurtosis2,0.7193284501534338
