feature,mean_importance
sqreturn_correlation_ts2_lag_1,-0.006428288618062333
return_correlation_ts1_lag_2,-0.00036460880500374383
return_mean1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
price2_granger_cause_price1,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_3,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag2,0.0
return_mean2,0.0
return_sd2,0.0
return_autocorrelation_1_lag1,0.0
return_skew1,0.0
return_skew2,0.0
sqreturn_autocorrelation_ts2_lag2,0.0032441565708440116
sqreturn_autocorrelation_ts1_lag2,0.006500712369920877
sqreturn_correlation_ts1_lag_0,0.015945934412536382
sqreturn_autocorrelation_ts2_lag1,0.03092700621775979
sqreturn_autocorrelation_ts1_lag1,0.054859707716466324
return_kurtosis2,0.10774611148395201
price1_granger_cause_price2,0.13039874161966544
return_correlation_ts1_lag_0,0.17287242962997001
return_sd1,0.3376345188079374
return_kurtosis1,0.4506145705840508
