feature,shap_importance
return_kurtosis2,1.4172923564910889
return_sd2,1.2908889055252075
return_sd1,0.8170697689056396
sqreturn_autocorrelation_ts2_lag1,0.5386436581611633
return_mean2,0.5254228115081787
price2_granger_cause_price1,0.36987465620040894
sqreturn_autocorrelation_ts1_lag1,0.31810274720191956
return_autocorrelation_1_lag2,0.20469310879707336
return_autocorrelation_1_lag3,0.1243564784526825
sqreturn_autocorrelation_ts1_lag2,0.11109807342290878
sqreturn_autocorrelation_ts2_lag3,0.08652173727750778
return_kurtosis1,0.08242779225111008
sqreturn_autocorrelation_ts2_lag2,0.06562556326389313
sqreturn_autocorrelation_ts1_lag3,0.05057783052325249
return_skew2,0.027776282280683517
return_mean1,0.024139804765582085
return_correlation_ts2_lag_3,0.023802299052476883
return_correlation_ts1_lag_2,0.00746751856058836
return_autocorrelation_2_lag1,0.006519064772874117
return_correlation_ts1_lag_1,0.004984958562999964
return_autocorrelation_2_lag3,0.002635735785588622
return_autocorrelation_1_lag1,0.0021211542189121246
return_correlation_ts1_lag_3,0.002100497717037797
return_correlation_ts2_lag_2,0.0017910219030454755
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts1_lag_3,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
return_correlation_ts1_lag_0,0.0
return_autocorrelation_2_lag2,0.0
return_skew1,0.0
price1_granger_cause_price2,0.0
