feature,shap_importance
return_autocorrelation_lag1_rolling_sd2,2.195034256137148
return_autocorrelation_lag1_rolling_sd1,1.9296650596765947
return_sd1,0.869702622004143
return_skew2,0.2168434556714976
return_kurtosis1,0.1670620328565803
return_mean2,0.13156424673437994
return_skew1,0.11765238841179569
return_sd2,0.08963884024279023
price1_granger_cause_price2,0.07376250075847773
return_kurtosis2,0.056551654077965086
return_mean1,0.044949202813918857
return_correlation_ts1_lag_0,0.03963420218962989
return_correlation_ts2_lag_3,0.019260408022083793
price2_granger_cause_price1,0.01494458501218869
return_autocorrelation_lag1_1,0.01125814868564488
return_correlation_ts1_lag_3,0.011164767177765917
return_correlation_ts1_lag_1,0.010417496437580935
return_correlation_ts1_lag_2,0.009028087507791627
return_correlation_ts2_lag_1,0.006314497217966798
return_autocorrelation_lag1_2,0.002680311216483655
return_correlation_ts2_lag_2,0.0018998922087440201
