feature,shap_importance
return_kurtosis1,2.2790841082223032
return_kurtosis2,2.0863308400813687
return_sd2,0.21394961382314986
return_sd1,0.17304272023617506
price1_granger_cause_price2,0.14198437380349072
price2_granger_cause_price1,0.11406039511488114
sqreturn_autocorrelation_ts2_lag1,0.10074000337884068
return_skew1,0.0845637189649669
sqreturn_autocorrelation_ts1_lag1,0.08124536124682064
return_skew2,0.07323311250164909
sqreturn_autocorrelation_ts1_lag2,0.07299244451105974
sqreturn_autocorrelation_ts2_lag2,0.061546285568886104
sqreturn_autocorrelation_ts1_lag3,0.05621752166132698
return_mean1,0.05222174666326506
sqreturn_autocorrelation_ts2_lag3,0.03368975101112336
return_autocorrelation_2_lag1,0.027194043943789225
return_correlation_ts1_lag_0,0.02626904794109294
sqreturn_correlation_ts1_lag_0,0.02626904794109294
return_autocorrelation_2_lag3,0.025558329596888706
return_autocorrelation_2_lag2,0.02146863802346898
sqreturn_correlation_ts1_lag_1,0.010960733847833987
return_correlation_ts1_lag_1,0.010960733847833987
return_correlation_ts1_lag_2,0.00984210170431972
sqreturn_correlation_ts1_lag_2,0.00984210170431972
return_autocorrelation_1_lag3,0.00972769654940258
sqreturn_correlation_ts2_lag_3,0.00959110616675905
return_correlation_ts2_lag_3,0.00959110616675905
sqreturn_correlation_ts2_lag_1,0.00901751011703711
return_correlation_ts2_lag_1,0.00901751011703711
return_correlation_ts2_lag_2,0.007305088747543034
sqreturn_correlation_ts2_lag_2,0.007305088747543034
sqreturn_correlation_ts1_lag_3,0.00694095764744227
return_correlation_ts1_lag_3,0.00694095764744227
return_mean2,0.00428455650748541
return_autocorrelation_1_lag2,0.0034215726755096793
return_autocorrelation_1_lag1,0.0015792384271441423
